"replicate","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95","Estimator"
185,45.1734902672185,-4.82650973278149,3.57318703209351,-0.0269326847484805,45.200422951967,38.1701723742897,52.1768081601474,38.1971050590382,52.2037408448958,1,1,0,1,0.0681729316711426,0.0683579444885254,1,"unadj"
186,52.1056775943306,2.10567759433061,3.94551614863916,-0.239590991611827,52.3452685859424,44.3726080425767,59.8387471460845,44.6121990341885,60.0783381376964,1,1,0,1,0.0734519958496094,0.0736491680145264,1,"unadj"
187,52.3531375492996,2.35313754929962,3.65468561938592,0.0956168625488871,52.2575206867507,45.1900853604868,59.5161897381125,45.0944684979379,59.4205728755636,1,1,0,1,0.0671041011810303,0.0673048496246338,1,"unadj"
188,50.1106943434768,0.110694343476837,4.08859766217236,-0.195259603078306,50.3059539465551,42.0971901783444,58.1241985086093,42.2924497814227,58.3194581116876,1,1,0,1,0.0728151798248291,0.073004961013794,1,"unadj"
189,50.22608720897,0.226087208969972,3.9862958857151,-0.0523820798919559,50.2784692888619,42.4130908412482,58.0390835766918,42.4654729211401,58.0914656565837,1,1,0,1,0.0686440467834473,0.0688610076904297,1,"unadj"
190,46.6323033481421,-3.36769665185787,3.55792553812902,-0.0190382835050542,46.6513416316472,39.658897433734,53.6057092625503,39.677935717239,53.6247475460554,1,1,0,1,0.101701974868774,0.102146148681641,1,"unadj"
191,51.8301141390487,1.8301141390487,3.98827716549264,-0.110501700952746,51.9406158400014,44.0132345343196,59.6469937437778,44.1237362352724,59.7574954447305,1,1,0,1,0.0862119197845459,0.0864579677581787,1,"unadj"
192,52.4922097120348,2.49220971203476,3.49576997386734,0.350382208096804,52.141827503938,45.6406264650183,59.3437929590513,45.2902442569215,58.9934107509545,1,1,0,1,0.0716619491577148,0.0718820095062256,1,"unadj"
193,52.9577701361978,2.95777013619784,3.90367831190699,0.203999521288445,52.7537706149094,45.30670123763,60.6088390347657,45.1027017163416,60.4048395134772,1,1,0,1,0.0783331394195557,0.0785510540008545,1,"unadj"
194,46.459795027653,-3.540204972347,3.45487771742739,0.00146105949744424,46.4583339681556,39.6883591305054,53.2312309248006,39.6868980710079,53.2297698653032,1,1,0,1,0.0682458877563477,0.0684459209442139,1,"unadj"
195,46.7577724875868,-3.24222751241319,4.20269245369037,-0.322399787332806,47.0801722749196,38.5206466402554,54.9948983349182,38.8430464275882,55.317298122251,1,1,0,1,0.0671331882476807,0.0673260688781738,1,"unadj"
