"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
15,"lm",47.0101489003389,-2.98985109966108,3.36026984175876,0.186991169617372,46.8231577307215,40.4241410321556,53.5961567685222,40.2371498625383,53.4091655989048,1,1,0,1,4.26933789253235,4.2761390209198,1
16,"lm",56.8394632493147,6.83946324931475,3.22151984511825,-0.0750871629840901,56.9145504122988,50.5254003774019,63.1535261212276,50.600487540386,63.2286132842117,0,0,1,1,3.13338398933411,3.14453792572021,0
17,"lm",51.482523219555,1.48252321955501,3.5463592109642,0.0691019020803623,51.4134213174746,44.5317868898233,58.4332595492867,44.4626849877429,58.3641576472063,1,1,0,1,3.89688110351562,3.9087700843811,1
18,"lm",50.0734946246584,0.07349462465843,3.23879017539028,0.128650403869734,49.9448442207887,43.7255825274113,56.4214067219055,43.5969321235416,56.2927563180358,1,1,0,1,3.25475811958313,3.26222205162048,1
19,"lm",54.2973984829491,4.29739848294913,3.68304635131451,-0.168895524343668,54.4662940072928,47.078760280981,61.5160366849172,47.2476558053247,61.6849322092609,1,1,0,1,4.28759598731995,4.29400300979614,1
20,"lm",45.919409251737,-4.08059074826297,3.01393143612661,-0.313197214533979,46.232606466271,40.0122121850558,51.8266063184183,40.3254093995898,52.1398035329522,1,1,0,1,3.12318181991577,3.13549113273621,1
21,"lm",48.6417992090773,-1.35820079092267,2.90920108524249,-0.351114127472293,48.9929133365496,42.9398698582172,54.3437285599374,43.2909839856895,54.6948426874097,1,1,0,1,3.03133797645569,3.04695415496826,1
22,"lm",45.9480291682632,-4.05197083173684,3.09190873310226,0.404471517633432,45.5435576506297,39.8879994078979,52.0080589286285,39.4835278902644,51.603587410995,1,1,0,1,4.02567505836487,4.03356194496155,1
23,"lm",49.4249080484697,-0.575091951530325,3.16255814672906,0.391067128181575,49.0338409202881,43.226407981867,55.6234081150724,42.8353408536854,55.2323409868908,1,1,0,1,2.00850319862366,2.01560997962952,1
24,"lm",50.2143708838183,0.214370883818276,3.00096659661361,-0.52956568351059,50.7439365673289,44.3325844356479,56.0961573319887,44.8621501191584,56.6257230154993,1,1,0,1,1.92485308647156,1.93180108070374,1
25,"lm",46.7264053019831,-3.27359469801687,3.17677090113025,-0.369409651090557,47.0958149530737,40.500048748633,52.9527618553333,40.8694583997235,53.3221715064238,1,1,0,1,2.01914882659912,2.02686095237732,1
26,"lm",47.715750050176,-2.28424994982401,3.13432181994491,0.0903383457838629,47.6254117043921,41.5725921671259,53.8589079332261,41.4822538213421,53.7685695874422,1,1,0,1,3.44073510169983,3.4542760848999,1
27,"lm",46.1273794674037,-3.87262053259632,3.15131837245974,-0.094773353262056,46.2221528206657,39.9509089535632,52.3038499812441,40.0456823068253,52.3986233345062,1,1,0,1,1.98921990394592,1.99678683280945,1
28,"lm",54.9045542269721,4.90455422697215,3.36191789519708,-0.0056180585549086,54.9101722855271,48.3153162334052,61.4937922205391,48.3209342919601,61.499410279094,1,1,0,1,3.23722004890442,3.24700403213501,1
29,"lm",56.1147857067245,6.11478570672448,3.6260457502708,0.127634087594551,55.9871516191299,49.0078666298992,63.2217047835498,48.8802325423047,63.0940706959552,1,1,0,1,2.00686502456665,2.01337003707886,1
30,"lm",47.0254537072005,-2.9745462927995,2.84445376058519,-0.144521134125135,47.1699748413256,41.450426780764,52.600480633637,41.5949479148892,52.7450017677621,1,1,0,1,3.1942629814148,3.20091009140015,1
31,"lm",53.2044052425294,3.20440524252938,3.06494183634175,-0.00105795343256432,53.2054631959619,47.1972296285895,59.2115808564693,47.1982875820221,59.2126388099018,1,1,0,1,2.00673818588257,2.0136730670929,1
32,"lm",51.5866876750592,1.58668767505925,3.34890035192831,-0.180485633026898,51.7671733080861,45.0229635974662,58.1504117526523,45.2034492304931,58.3308973856792,1,1,0,1,1.98716306686401,1.99405002593994,1
33,"lm",51.7279255424401,1.72792554244006,3.33151666188922,-0.45224793718004,52.1801734796201,45.1982728712421,58.257578213638,45.6505208084221,58.7098261508181,1,1,0,1,3.17839813232422,3.1875958442688,1
34,"lm",49.9082109917095,-0.0917890082904904,3.20758271606099,0.0535841386810105,49.8546268530285,43.6214643907968,56.1949575926222,43.5678802521158,56.1413734539412,1,1,0,1,1.94543290138245,1.95252013206482,1
35,"lm",51.3621080869521,1.36210808695209,3.24941804664102,0.196139367088229,51.1659687198639,44.9933657448212,57.730850429083,44.797226377733,57.5347110619948,1,1,0,1,1.94924902915955,1.95890688896179,1
36,"lm",50.8411699248973,0.841169924897343,3.39438629670146,-0.05795345284006,50.8991233777374,44.1882950337462,57.4940448160485,44.2462484865862,57.5519982688886,1,1,0,1,2.00122404098511,2.01112198829651,1
37,"lm",54.4160934294662,4.41609342946622,3.25123327003551,0.30321512154763,54.1128783079186,48.0437933148582,60.7883935440742,47.7405781933106,60.4851784225266,1,1,0,1,3.0615439414978,3.07518696784973,1
38,"lm",46.3599458340048,-3.64005416599519,3.28158955090793,0.000727601859971116,46.3592182321448,39.9281485021823,52.7917431658273,39.9274209003223,52.7910155639674,1,1,0,1,1.98922896385193,1.99586391448975,1
39,"lm",52.3008131213092,2.30081312130918,3.38221180348707,0.172146295724588,52.1286668255846,45.6717997983883,58.9298264442301,45.4996535026637,58.7576801485055,1,1,0,1,3.22925281524658,3.24648904800415,1
40,"lm",48.4007575041122,-1.59924249588776,2.90160025294553,0.228461147283276,48.172296356829,42.7137255108067,54.0877894974178,42.4852643635234,53.8593283501345,1,1,0,1,1.94242906570435,1.9504919052124,1
41,"lm",55.3066687551137,5.3066687551137,3.09710243608125,-0.506742743112724,55.8134114982264,49.2364595239632,61.3768779862642,49.7432022670759,61.8836207293769,1,1,0,1,3.18971705436707,3.22295498847961,1
42,"lm",49.7495117996242,-0.250488200375834,3.57924330389656,-0.0324205702631772,49.7819323698873,42.7343238320808,56.7646997671676,42.7667444023439,56.7971203374307,1,1,0,1,2.00595283508301,2.0125949382782,1
43,"lm",55.4091356486901,5.40913564869012,3.16843534423334,0.465768151312986,54.9433674973771,49.199116486649,61.6191548107312,48.733348335336,61.1533866594182,1,1,0,1,1.97581005096436,1.98253202438354,1
44,"lm",54.7462620431923,4.74626204319227,3.61368944174926,-0.108611692907715,54.8548737361,47.6635608860511,61.8289632003335,47.7721725789588,61.9375748932412,1,1,0,1,3.26295709609985,3.27538418769836,1
45,"lm",50.4097621834885,0.409762183488532,3.15869665452841,-0.126398641928603,50.5361608254171,44.2188305025257,56.6006938644514,44.3452291444543,56.72709250638,1,1,0,1,2.05363893508911,2.06639623641968,1
46,"lm",50.0020481827435,0.00204818274345087,3.15188812785114,-0.0654125173950462,50.0674607001385,43.8244609688558,56.1796353966311,43.8898734862509,56.2450479140261,1,1,0,1,2.07603693008423,2.09085893630981,1
47,"lm",45.8097976462476,-4.19020235375236,3.36596741464542,0.194933353426087,45.6148642928216,39.2126227404072,52.4069725520881,39.0176893869811,52.212039198662,1,1,0,1,2.03858184814453,2.0585720539093,1
48,"lm",48.5155205271036,-1.48447947289645,3.08647843087137,-0.250157278998905,48.7656778061025,42.466133963536,54.5649070906711,42.7162912425349,54.81506436967,1,1,0,1,3.11082315444946,3.12544012069702,1
49,"lm",56.1807543200067,6.18075432000668,3.04245405812803,-0.110506239865884,56.2912605598726,50.217653941458,62.1438546985554,50.3281601813239,62.2543609384213,0,0,1,1,2.08356189727783,2.09657192230225,1
