"replicate","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95","Estimator"
71,46.3552456040756,-3.64475439592441,5.00104814604308,-0.652403553308844,47.0076491573844,36.5533713528803,56.1571198552708,37.2057749061892,56.8095234085797,1,1,0,1,3.88180589675903,3.89987993240356,1,"lm"
72,49.9084358333412,-0.091564166658813,5.18257202280625,0.0917318978603561,49.8167039354808,39.7507813213561,60.0660903453263,39.6590494234957,59.974358447466,1,1,0,1,3.80084204673767,3.81868982315063,1,"lm"
73,43.0176951686749,-6.98230483132509,5.48439852481486,0.244032176815047,42.7736629918599,32.2684715831732,53.7669187541766,32.0244394063581,53.5228865773616,1,1,0,1,4.14132285118103,4.16438698768616,1,"lm"
74,45.3941057556678,-4.60589424433217,6.00600826085032,1.06907199670634,44.3250337589615,33.6225458735512,57.1656656377845,32.5534738768448,56.0965936410782,1,1,0,1,3.69531202316284,3.71307015419006,1,"lm"
75,52.4423509929364,2.44235099293643,5.34515187540297,-0.44954487785288,52.8918958707893,41.9660458252499,62.918656160623,42.4155907031028,63.3682010384758,1,1,0,1,3.78337717056274,3.81935501098633,1,"lm"
76,48.2391188451825,-1.76088115481751,5.26071627393667,-0.0110865796857951,48.2502054248683,37.9283044153829,58.5499332749821,37.9393909950687,58.5610198546679,1,1,0,1,4.25735211372375,4.27146196365356,1,"lm"
77,59.4380295417369,9.43802954173692,5.2458618238836,-0.527248891217234,59.9652784329542,49.1563292990515,69.7197297844224,49.6835781902687,70.2469786756396,1,1,0,1,4.08038020133972,4.09483098983765,1,"lm"
78,48.2977383760349,-1.70226162396513,4.93925313290789,-0.329625254736136,48.627363630771,38.6169801250088,57.978496627061,38.9466053797449,58.3081218817971,1,1,0,1,4.14903497695923,4.16991901397705,1,"lm"
79,50.2071252403234,0.207125240323435,5.4804047034267,-0.151257006468704,50.3583822467921,39.4657294009032,60.9485210797437,39.6169864073719,61.0997780862124,1,1,0,1,4.1391179561615,4.15259909629822,1,"lm"
80,47.2475413547266,-2.75245864527337,5.16619080848822,0.401349104801014,46.8461922499256,37.1219934328279,57.3730892766254,36.7206443280269,56.9717401718244,1,1,0,1,3.96003198623657,3.97878289222717,1,"lm"
81,50.8926886101534,0.892688610153385,5.46805169448726,0.0420888464148845,50.8505997637385,40.1755042233551,61.6098729969516,40.1334153769403,61.5677841505367,1,1,0,1,4.02270817756653,4.0391571521759,1,"lm"
82,51.5394684861979,1.53946848619788,5.39711118711098,-0.45196595552116,51.991434441719,40.9613249389021,62.1176120334936,41.4132908944233,62.5695779890148,1,1,0,1,3.90863680839539,3.92484784126282,1,"lm"
83,54.6076591098634,4.60765910986343,5.56585008581894,0.260164426931567,54.3474946829319,43.6987933983091,65.5165248214177,43.4386289713776,65.2563603944862,1,1,0,1,3.91683411598206,3.93117713928223,1,"lm"
84,45.9485789857772,-4.05142101422279,4.31338998662021,-0.0738901348676677,46.0224691206449,37.4944899607259,54.4026680108285,37.5683800955936,54.4765581456962,1,1,0,1,4.29657793045044,4.32724809646606,1,"lm"
85,47.9118797596125,-2.08812024038752,4.47203117123326,0.353459232019532,47.558420527593,39.1468597262548,56.6768997929702,38.7934004942353,56.3234405609506,1,1,0,1,3.57067894935608,3.58626079559326,1,"lm"
86,48.2302149251476,-1.76978507485243,5.92064758910198,0.168119960972817,48.0620949641748,36.6259588853538,59.8344709649414,36.457838924381,59.6663510039685,1,1,0,1,4.29284691810608,4.30986714363098,1,"lm"
87,55.7206346056652,5.72063460566525,5.53211658297322,-0.41680535136549,56.1374399570307,44.8778853447609,66.5633838665696,45.2946906961264,66.980189217935,1,1,0,1,3.90996980667114,3.92475485801697,1,"lm"
88,50.1794698013993,0.179469801399293,5.24864523229895,0.04179928389879,50.1376705175005,39.8923141784655,60.4666254243331,39.8505148945667,60.4248261404343,1,1,0,1,4.22876000404358,4.25054001808167,1,"lm"
89,53.7782850087927,3.77828500879275,5.80618926525302,0.382169531825795,53.396115476967,42.3983631614738,65.1582068561117,42.016193629648,64.776037324286,1,1,0,1,4.35697507858276,4.37877511978149,1,"lm"
90,51.8958453798202,1.8958453798202,6.07363408867253,0.312831347822836,51.5830140319974,39.9917413107473,63.7999494488931,39.6789099629245,63.4871181010703,1,1,0,1,3.73431301116943,3.7526261806488,1,"lm"
91,32.7139165556226,-17.2860834443774,5.34154782690312,-0.557928477153524,33.2718450327762,22.2446751931943,43.183157918051,22.8026036703479,43.7410863952045,0,0,1,1,4.33750200271606,4.36615896224976,0,"lm"
92,47.8430624483747,-2.1569375516253,4.9070994267544,1.06538314560906,46.7776793027656,38.2253243033789,57.4608005933705,37.1599411577699,56.3954174477614,1,1,0,1,4.39923095703125,4.41600704193115,1,"lm"
93,44.2727917746092,-5.72720822539075,5.50659261383085,-0.384264224543024,44.6570559991523,33.4800685739665,55.065514975252,33.8643327985095,55.449779199795,1,1,0,1,4.09930610656738,4.11818504333496,1,"lm"
94,54.4377016245789,4.43770162457894,5.36005903604242,-0.457884960473493,54.8955865850524,43.9321789589273,64.9432242902306,44.3900639194008,65.4011092507041,1,1,0,1,3.84016680717468,3.85767102241516,1,"lm"
95,50.1844558723573,0.184455872357269,5.55725793288537,0.390708544164418,49.7937473281929,39.2924304711024,61.0764812736121,38.901721926938,60.6857727294477,1,1,0,1,4.06485486030579,4.08822202682495,1,"lm"
96,52.281312632467,2.28131263246701,4.8665107195097,-0.148160010103098,52.4294726425701,42.7431268918499,61.8194983730841,42.891286901953,61.9676583831872,1,1,0,1,4.12722897529602,4.14166712760925,1,"lm"
97,61.2366737985432,11.2366737985432,5.56079419942818,-0.161417609589456,61.3980914081327,50.3377174422248,72.1356301548617,50.4991350518142,72.2970477644512,0,0,1,1,4.18104982376099,4.19374799728394,0,"lm"
98,52.9814801733736,2.98148017337364,5.18362891418149,-0.223996942153313,53.205477115527,42.8217541923575,63.1412061543898,43.0457511345108,63.3652030965431,1,1,0,1,4.05929279327393,4.10444498062134,1,"lm"
99,38.1587810597659,-11.8412189402341,4.81909537077059,0.799324107393723,37.3594569523721,28.7135276949918,47.6040344245399,27.9142035875981,46.8047103171462,0,0,1,1,4.14556193351746,4.17628693580627,0,"lm"
100,48.237892464596,-1.76210753540397,5.84389620632429,-0.8539924936427,49.0918849582387,36.7840663708102,59.6917185583819,37.6380588644529,60.5457110520246,1,1,0,1,3.61760306358337,3.63498592376709,1,"lm"
101,47.9867528354225,-2.01324716457754,4.69594220791713,-0.359139874955538,48.345892710378,38.7828752344234,57.1906304364215,39.1420151093789,57.5497703113771,1,1,0,1,4.48910689353943,4.51327896118164,1,"lm"
102,51.0184259636177,1.01842596361768,5.4596883661417,-0.487945638298804,51.5063716019165,40.3176333991676,61.7192185280677,40.8055790374664,62.2071641663665,1,1,0,1,3.97830700874329,4.00835680961609,1,"lm"
103,38.5703604894043,-11.4296395105957,5.12523389982853,0.338699687974049,38.2316608014302,28.5250866333966,48.6156343454119,28.1863869454225,48.2769346574379,0,0,1,1,4.29074788093567,4.32312893867493,0,"lm"
104,46.8718331222321,-3.12816687776787,4.69012089543827,0.135848917079258,46.7359842051529,37.6793650840344,56.0643011604299,37.5435161669551,55.9284522433506,1,1,0,1,4.26041316986084,4.28033781051636,1,"lm"
105,51.6383607182293,1.63836071822934,5.40309930048942,-0.0828812129752023,51.7212419312045,41.0484806843765,62.2282407520822,41.1313618973517,62.3111219650574,1,1,0,1,4.33592200279236,4.34994506835938,1,"lm"
106,46.9074748890972,-3.09252511090276,5.3806107770237,0.460461467625528,46.4470134214717,36.3616715513027,57.4532782268918,35.9012100836772,56.9928167592662,1,1,0,1,3.99500012397766,4.01666617393494,1,"lm"
107,49.3756567644638,-0.624343235536244,5.07519025110061,0.0833749249237883,49.29228183954,39.4284666576178,59.3228468713097,39.345091732694,59.239471946386,1,1,0,1,4.4607081413269,4.48543691635132,1,"lm"
108,43.8372751481598,-6.1627248518402,5.20345973173968,0.692621330377804,43.144653817782,33.6386814789456,54.035868817374,32.9460601485678,53.3432474869962,1,1,0,1,3.74301409721375,3.77520513534546,1,"lm"
109,50.859561724242,0.859561724242027,5.38011980336237,0.42903732757393,50.4305243966681,40.3147206771411,61.404402771343,39.8856833495671,60.9753654437691,1,1,0,1,4.04566407203674,4.06139588356018,1,"lm"
110,45.6206820242036,-4.3793179757964,6.20982780323632,0.248037045033506,45.3726449791701,33.4496431796649,57.7917208687423,33.2016061346314,57.5436838237088,1,1,0,1,4.65570187568665,4.66926002502441,1,"lm"
111,61.7806871559381,11.7806871559381,6.04714855963518,-0.164627110433003,61.9453142663711,49.9284937698898,73.6328805419863,50.0931208803229,73.7975076524193,1,0,0,1,3.7500741481781,3.77773380279541,1,"lm"
112,49.6425596652616,-0.357440334738392,5.11601760615446,0.589973709055855,49.0525859562058,39.6153494129261,59.6697699175972,39.0253757038702,59.0797962085413,1,1,0,1,4.17191410064697,4.18548202514648,1,"lm"
113,47.267931558462,-2.73206844153799,5.36090067409135,-0.359095537908182,47.6270270963702,36.7607593125465,57.7751038043775,37.1198548504547,58.1341993422857,1,1,0,1,3.84681010246277,3.86810493469238,1,"lm"
114,51.6477268129038,1.64772681290377,5.19365299261931,0.0371356927393904,51.6105911201644,41.4683539991713,61.8270996266363,41.4312183064319,61.7899639338969,1,1,0,1,4.18834686279297,4.21035385131836,1,"lm"
115,38.0201893132806,-11.9798106867194,4.73927778843443,0.336042902215212,37.6841464110654,28.7313755352185,47.3090030913427,28.3953326330033,46.9729601891275,0,0,1,1,3.77813196182251,3.7940309047699,0,"lm"
116,46.6249742797262,-3.37502572027381,5.4905879454888,-0.159126369756258,46.7841006494824,35.8636196526184,57.386328906834,36.0227460223746,57.5454552765903,1,1,0,1,4.52131700515747,4.5490300655365,1,"lm"
117,47.1949823458518,-2.80501765414824,4.79012631729277,-0.22396030423279,47.4189426500846,37.8065072825605,56.5834574091431,38.0304675867933,56.8074177133759,1,1,0,1,4.14781904220581,4.17583894729614,1,"lm"
118,55.9474323650645,5.94743236506454,5.12855889210168,-0.00134724542570552,55.9487796104902,45.8956416439526,65.9992230861765,45.8969888893783,66.0005703316022,1,1,0,1,4.05706405639648,4.07908892631531,1,"lm"
119,48.7555236597773,-1.24447634022266,4.86538222968034,0.640128812294208,48.1153948474831,39.2195497185827,58.291497600972,38.5794209062885,57.6513687886778,1,1,0,1,4.1904399394989,4.20930314064026,1,"lm"
120,55.4445885354093,5.44458853540925,5.54969234037542,-0.463796043070531,55.9083845784798,44.5673914229956,66.3217856478229,45.0311874660662,66.7855816908934,1,1,0,1,4.07355189323425,4.10080194473267,1,"lm"
121,43.18141665936,-6.81858334064,5.23056279089246,0.172576701695341,43.0088399576647,32.9297019703355,53.4331313483845,32.7571252686401,53.2605546466892,1,1,0,1,3.99593305587769,4.01802802085876,1,"lm"
122,43.1912217780237,-6.8087782219763,4.53973325327451,0.226930500710012,42.9642912773137,34.2935081021868,52.0889354538606,34.0665776014768,51.8620049531506,1,1,0,1,4.34193420410156,4.3631579875946,1,"lm"
123,58.6863475345748,8.68634753457485,5.69855769614698,0.713866126534924,57.9724814080399,47.5173796863032,69.8553153828465,46.8035135597683,69.1414492563115,1,1,0,1,4.06007409095764,4.0720489025116,1,"lm"
124,47.0585568096405,-2.94144319035948,5.65692817464376,-1.01373763127826,48.0722944409188,35.9711813242089,58.1459322950722,36.9849189554871,59.1596699263504,1,1,0,1,3.89708590507507,3.9169819355011,1,"lm"
125,53.1173276775097,3.11732767750968,5.09071097109974,0.00699856652717301,53.1103291109825,43.1397175184513,63.0949378365681,43.1327189519241,63.0879392700409,1,1,0,1,4.15888500213623,4.18983602523804,1,"lm"
126,44.4300667062909,-5.5699332937091,4.70914411498466,0.210407291084088,44.2196594152068,35.2003138429122,53.6598195696696,34.9899065518281,53.4494122785855,1,1,0,1,4.760586977005,4.78608298301697,1,"lm"
