"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
66,"rf",34.1207430250283,-15.8792569749717,5.7700857187928,-0.889994198967223,35.0107372239955,22.8115828284855,45.429903221571,23.7015770274527,46.3198974205383,0,0,1,1,102.865564823151,103.343734025955,1
67,"rf",37.3124906395771,-12.6875093604229,5.30635585291909,-0.280452954889107,37.5929435944662,26.9122242787023,47.7127570004518,27.1926772335914,47.9932099553409,0,0,1,1,109.625753879547,110.055371046066,1
68,"rf",39.9573597190728,-10.0426402809272,5.56007625320307,-1.35640417642035,41.3137638954932,29.0598105114984,50.8549089266473,30.4162146879188,52.2113131030676,1,1,0,1,105.895447015762,106.400189161301,1
69,"rf",43.3635005917478,-6.63649940825224,6.07166493288926,0.772761932201291,42.5907386595465,31.46325599709,55.2637451864055,30.6904940648887,54.4909832542042,1,1,0,1,106.956593036652,107.392656087875,1
70,"rf",44.9555480856761,-5.04445191432391,6.19359191213243,1.0152191238664,43.9403289618097,32.816331002958,57.0947651683942,31.8011118790916,56.0795460445278,1,1,0,1,109.435209035873,109.921487092972,1
71,"rf",41.138607476613,-8.86139252338701,5.78761473514282,-2.12375756703138,43.2623650436444,29.7950910393397,52.4821239138862,31.9188486063711,54.6058814809176,1,1,0,1,104.741241931915,105.20548415184,1
72,"rf",40.7816806594319,-9.21831934056812,6.01689240158248,-1.62902804146212,42.410708700894,28.9887882534775,52.5745730653862,30.6178162949396,54.2036011068484,1,1,0,1,106.192384958267,106.668183088303,1
73,"rf",34.1107467086582,-15.8892532913418,5.88329269406258,-2.05771913092534,36.1684658395835,22.5797049177879,45.6417884995285,24.6374240487133,47.6995076304538,0,0,1,1,108.424418926239,108.86067700386,1
74,"rf",37.9044669977837,-12.0955330022163,6.60138407276151,-3.73460782603527,41.639074823819,24.9659919670548,50.8429420285126,28.7005997930901,54.5775498545479,1,1,0,1,104.207484960556,104.627639055252,1
75,"rf",45.3223267059275,-4.67767329407251,5.87136413274228,-0.469386772864269,45.7917134787918,33.8146644656324,56.8299889462226,34.2840512384967,57.2993757190869,1,1,0,1,108.169628143311,108.660173892975,1
76,"rf",39.3699554646127,-10.6300445353873,6.31153156169774,-1.28608970599208,40.6560451706048,26.9995809163973,51.7403300128281,28.2856706223894,53.0264197188202,1,1,0,1,108.480391979218,108.897454977036,1
77,"rf",55.0869548110135,5.08695481101348,5.83789247174576,-2.71690472805401,57.8038595390675,43.6448958207743,66.5290138012527,46.3618005488283,69.2459185293067,1,1,0,1,106.689507961273,107.233818054199,0
