"replicate","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95","Estimator"
15,55.1076908153202,5.10769081532025,5.47117851745774,0.138718997186992,54.9689718181333,44.3843779681138,65.8310036625267,44.2456589709268,65.6922846653397,1,1,0,1,1.43493485450745,1.44024586677551,1,"lm_interact"
16,54.9930282688687,4.99302826886873,5.53659516261034,-1.4318408853927,56.4248691542614,44.1415011531738,65.8445553845637,45.5733420385665,67.2763962699564,1,1,0,1,1.4421808719635,1.44756698608398,1,"lm_interact"
17,49.1371102816401,-0.862889718359938,5.23251173832572,-1.49222858900738,50.6293388706474,38.8815757258386,59.3926448374415,40.373804314846,60.8848734264489,1,1,0,1,1.42910599708557,1.43487095832825,1,"lm_interact"
18,52.6899827838712,2.6899827838712,5.81175292828363,-0.0146958787090625,52.7046786625803,41.2991563573901,64.0808092103523,41.3138522360992,64.0955050890614,1,1,0,1,1.50914883613586,1.51451015472412,1,"lm_interact"
19,45.2180140128636,-4.78198598713639,5.17291390269283,2.29076716929017,42.9272468435734,35.0792890684591,55.3567389572681,32.788521899169,53.0659717879779,1,1,0,1,1.42850089073181,1.43384194374084,1,"lm_interact"
20,44.7500002378248,-5.24999976217524,4.93847178383676,-0.633039704674026,45.3830399424988,35.0707734028374,54.4292270728121,35.7038131075115,55.0622667774861,1,1,0,1,1.44019603729248,1.44556903839111,1,"lm_interact"
21,45.2160786033713,-4.78392139662872,5.10356600056176,-0.406378058490468,45.6224566618617,35.2132730495471,55.2188841571955,35.6196511080376,55.6252622156859,1,1,0,1,1.43038010597229,1.43571186065674,1,"lm_interact"
22,45.2200171867064,-4.77998281329365,4.98137314180069,0.905005473048568,44.3150117136578,35.4567052352219,54.9833291381908,34.5516997621733,54.0783236651423,1,1,0,1,1.4386260509491,1.44710111618042,1,"lm_interact"
23,51.5605328154175,1.56053281541747,5.15431609696967,-0.996535113876547,52.557067929294,41.4582589004219,61.6628067304131,42.4547940142984,62.6593418442896,1,1,0,1,1.44376611709595,1.45321297645569,1,"lm_interact"
24,45.5448069783069,-4.4551930216931,5.11968053090837,-1.29260482240307,46.83741180071,35.5104175253756,55.5791964312382,36.8030223477787,56.8718012536413,1,1,0,1,1.42912793159485,1.43450903892517,1,"lm_interact"
25,63.998005880269,13.998005880269,5.45602378398461,1.74680173555564,62.2512041447134,53.3043957648652,74.6916159956728,51.5575940293096,72.9448142601172,0,0,1,1,1.42536282539368,1.43071985244751,0,"lm_interact"
26,45.8791688324628,-4.12083116753717,4.96179969581674,0.424978388913289,45.4541904435495,36.1542201301602,55.6041175347654,35.7292417412469,55.1791391458521,1,1,0,1,1.4359610080719,1.44121599197388,1,"lm_interact"
27,48.394909849206,-1.60509015079402,5.60419586138252,0.0925517417321657,48.3023581074738,37.4108877985878,59.3789318998242,37.3183360568556,59.286380158092,1,1,0,1,1.41935300827026,1.42464780807495,1,"lm_interact"
28,52.7805052005611,2.78050520056114,5.25608084115378,0.424216916779308,52.3562882837818,42.4787760520687,63.0822343490536,42.0545591352894,62.6580174322742,1,1,0,1,1.50479507446289,1.51006197929382,1,"lm_interact"
29,44.9833197998139,-5.01668020018613,6.08193084575978,-1.3198007943333,46.3031205941472,33.0629543856615,56.9036852139663,34.3827551799948,58.2234860082996,1,1,0,1,1.4545590877533,1.4598400592804,1,"lm_interact"
30,51.8922043708398,1.89220437083976,4.47466116768728,-0.349317363754636,52.2415217345944,43.1220296391528,60.6623791025268,43.4713470029074,61.0116964662814,1,1,0,1,1.44173312187195,1.44719696044922,1,"lm_interact"
31,50.0353913727572,0.0353913727571609,5.53628700932611,0.531162306916109,49.504229065841,39.184468226401,60.8863145191133,38.6533059194849,60.3551522121972,1,1,0,1,1.4337899684906,1.43907904624939,1,"lm_interact"
