"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec"
65,"lm_interact",51.2974136936076,1.29741369360756,2.16869910897248,0.00986817260587713,51.2875455210017,47.0468415467174,55.5479858404977,47.0369733741115,55.5381176678918,1,1,0,1,2.80859804153442,2.82256698608398
66,"lm_interact",47.7698575093911,-2.23014249060893,1.94963811925868,-0.138865782108645,47.9087232914997,43.9486370127576,51.5910780060245,44.0875027948663,51.7299437881331,1,1,0,1,2.67945718765259,2.68649482727051
67,"lm_interact",50.4398057783854,0.439805778385399,2.2864609338494,0.109126052892648,50.3306797254928,45.9584246959828,54.921186860788,45.8492986430901,54.8120608078954,1,1,0,1,2.65210604667664,2.66771221160889
68,"lm_interact",49.4087740345324,-0.591225965467622,2.22652779898156,0.252707315365925,49.1560667191665,45.0448597379513,53.7726883311135,44.7921524225854,53.5199810157475,1,1,0,1,2.52987694740295,2.5480420589447
69,"lm_interact",48.7147674112442,-1.28523258875579,2.22262920745889,0.0124151107652963,48.7023523004789,44.358494213638,53.0710406088504,44.3460791028727,53.0586254980851,1,1,0,1,2.64981198310852,2.65914821624756
7,"lm_interact",47.7131848882481,-2.28681511175186,2.06056418069913,-0.104966878735105,47.8181517669832,43.6745533062446,51.7518164702517,43.7795201849797,51.8567833489868,1,1,0,1,3.92168712615967,3.98086404800415
70,"lm_interact",48.5263634419121,-1.47363655808786,2.15458888669355,-0.0670782455257424,48.5934416874379,44.3034468225025,52.7492800613217,44.3705250680283,52.8163583068475,1,1,0,1,3.55638599395752,3.56503796577454
71,"lm_interact",49.4170841700214,-0.582915829978575,1.98933248969593,0.165374868645287,49.2517093013761,45.518064136942,53.3161042031008,45.3526892682967,53.1507293344556,1,1,0,1,2.76282382011414,2.7708261013031
72,"lm_interact",51.8169651456899,1.81696514568987,2.222670572672,-0.0044041247625799,51.8213692704525,47.4606108737557,56.173319417624,47.4650149985183,56.1777235423866,1,1,0,1,2.74723887443542,2.75620198249817
73,"lm_interact",52.2577286000544,2.25772860005441,2.36079915392931,0.334861442326066,51.9228671577283,47.6306472836203,56.8848099164885,47.2957858412943,56.5499484741624,1,1,0,1,2.52886199951172,2.55200386047363
74,"lm_interact",53.0455543210024,3.04555432100238,2.16632741304772,-0.140762507434445,53.1863168284368,48.799630612707,57.2914780292977,48.9403931201415,57.4322405367322,1,1,0,1,2.66567182540894,2.67909407615662
75,"lm_interact",53.4185785501677,3.41857855016765,2.22234437974168,-0.218465497623399,53.637044047791,49.062863604629,57.7742934957064,49.2813291022524,57.9927589933298,1,1,0,1,3.50056099891663,3.50898218154907
76,"lm_interact",48.0281578379603,-1.97184216203967,2.0059590163284,0.0543822780254288,47.9737755599349,44.0965504114933,51.9597652644274,44.0421681334679,51.9053829864019,1,1,0,1,2.49578094482422,2.50376510620117
77,"lm_interact",50.6839730781863,0.683973078186277,2.04589586495901,0.25173444208032,50.432238636106,46.6740908667472,54.6938552896254,46.4223564246669,54.442120847545,1,1,0,1,2.70916795730591,2.72476291656494
78,"lm_interact",50.9124647554721,0.912464755472108,2.14044222205313,-0.778037419507427,51.6905021749795,46.7172750892591,55.1076544216851,47.4953125087665,55.8856918411926,1,1,0,1,2.37149691581726,2.37882494926453
79,"lm_interact",52.4254249157821,2.42542491578214,2.17103924130663,-0.216200898056854,52.641625813839,48.170266193798,56.6805836377663,48.3864670918548,56.8967845358232,1,1,0,1,2.37341117858887,2.38065600395203
8,"lm_interact",50.5244436876502,0.524443687650198,2.08079852884553,-0.350582287073699,50.8750259747239,46.446153512029,54.6027338632714,46.7967357991027,54.9533161503451,1,1,0,1,3.9438169002533,3.98838090896606
80,"lm_interact",48.2870951543496,-1.71290484565041,1.93460378074567,-0.0533404324762543,48.3404355868258,44.4953414197331,52.0788488889661,44.5486818522093,52.1321893214424,1,1,0,1,2.379390001297,2.38723802566528
81,"lm_interact",49.0351346204134,-0.964865379586556,2.31107852111411,-0.0190594573077618,49.0541940777212,44.5055039535857,53.5647652872412,44.5245634108935,53.583824744549,1,1,0,1,3.05202198028564,3.06478905677795
82,"lm_interact",52.2975475329388,2.29754753293884,2.05096198614303,0.0109121060957307,52.2866354268431,48.2777359064378,56.3173591594399,48.266823800342,56.3064470533442,1,1,0,1,2.35350680351257,2.36121106147766
83,"lm_interact",51.6673057929835,1.66730579298346,2.30646116684333,-0.0900070021658479,51.7573127951493,47.1467249742303,56.1878866117366,47.2367319763962,56.2778936139025,1,1,0,1,2.42381000518799,2.43310117721558
84,"lm_interact",49.487594992463,-0.512405007536955,2.00208946853156,0.191710990361607,49.2958840021014,45.5635717403143,53.4116182446118,45.3718607499527,53.2199072542502,1,1,0,1,2.39999198913574,2.43383884429932
85,"lm_interact",48.9708424371056,-1.02915756289436,1.88987297021063,0.499084339081875,48.4717580980238,45.2667594801371,52.6749253940742,44.7676751410552,52.1758410549923,1,1,0,1,2.55265498161316,2.55973410606384
86,"lm_interact",49.5504353252987,-0.449564674701293,2.16657969900211,0.131376643710226,49.4190586815885,45.3040171456189,53.7968535049785,45.1726405019087,53.6654768612683,1,1,0,1,2.40777611732483,2.42733311653137
87,"lm_interact",50.6992200391134,0.699220039113449,2.03601221751851,-0.329271297366454,51.0284913364799,46.7087094206936,54.6897306575333,47.0379807180601,55.0190019548997,1,1,0,1,2.42362308502197,2.43079495429993
88,"lm_interact",50.4209522877328,0.420952287732796,2.10264115242123,0.172221037161869,50.2487312505709,46.2998513565754,54.5420532188902,46.1276303194135,54.3698321817283,1,1,0,1,2.39993906021118,2.41034483909607
89,"lm_interact",46.7566294314464,-3.24337056855359,2.11924903270507,-0.556970894075626,47.313600325522,42.6029776530731,50.9102812098197,43.1599485471488,51.4672521038953,1,1,0,1,2.37137794494629,2.39041090011597
9,"lm_interact",50.4979789189184,0.497978918918392,2.19381612543852,0.00522874440018484,50.4927501745182,46.1981783243557,54.7977795134811,46.1929495799555,54.7925507690809,1,1,0,1,4.04944896697998,4.10575795173645
90,"lm_interact",49.6824439320501,-0.317556067949859,2.12040130308751,0.100302035083814,49.5821418969663,45.5265337452268,53.8383541188735,45.426231710143,53.7380520837897,1,1,0,1,2.4341151714325,2.44194793701172
91,"lm_interact",49.1889842821402,-0.811015717859789,2.07200881389044,-0.0728709495818052,49.261855231722,45.1279216312654,53.250046933015,45.2007925808472,53.3229178825968,1,1,0,1,2.43246698379517,2.45238995552063
92,"lm_interact",50.9615418374983,0.961541837498253,2.02465593872811,-0.214650225680202,51.1761920631785,46.993289116506,54.9297945584905,47.2079393421862,55.1444447841707,1,1,0,1,3.38036584854126,3.41459679603577
93,"lm_interact",49.9266603874864,-0.0733396125136352,2.21959591059128,-0.222050970756207,50.1487113582426,45.5763323424951,54.2769884324777,45.7983833132513,54.4990394032339,1,1,0,1,2.52477788925171,2.54136300086975
94,"lm_interact",47.5672848003358,-2.43271519966421,2.1157912020968,0.0296307904481807,47.5376540098876,43.4204102454193,51.7141593552522,43.3907794549712,51.6845285648041,1,1,0,1,2.41576981544495,2.43663907051086
95,"lm_interact",47.5547186303207,-2.44528136967934,2.13878628754539,-0.121305230136997,47.6760238604577,43.3627745361036,51.7466627245378,43.4840797662406,51.8679679546748,1,1,0,1,2.40174508094788,2.43527698516846
96,"lm_interact",50.399499684595,0.399499684594971,1.93873476220687,-0.151585985180702,50.5510856697757,46.5996493750937,54.1993499940963,46.7512353602744,54.350935979277,1,1,0,1,2.38191509246826,2.41210389137268
97,"lm_interact",49.3595699043295,-0.640430095670453,2.00193041841422,0.258566792956366,49.1010031113732,45.4358583846825,53.2832814239766,45.1772915917261,53.0247146310203,1,1,0,1,2.44902396202087,2.46505117416382
98,"lm_interact",49.6122880117672,-0.387711988232773,2.10371198055374,0.306335537196126,49.3059524745711,45.4890882960365,53.735487727498,45.1827527588403,53.4291521903019,1,1,0,1,2.29789805412292,2.31782293319702
99,"lm_interact",45.4539510255521,-4.54604897444792,2.03575705828871,0.30892552513815,45.1450255004139,41.463940510033,49.4439615410712,41.1550149848948,49.135036015933,0,0,1,1,2.40143895149231,2.41589689254761
