"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","se_method","replicate_time_sec","covered_mc_mean_95"
275,"lm_interact","two_stage","m1",612,53.9147331898366,3.9147331898366,NA,NA,6.3325549559493,-0.0429401444633797,53.9576733343,41.5031535460553,66.3263128336179,41.5460936905187,66.3692529780812,1,1,0,1,1.46090388298035,"bootstrap",1.4755232334137,NA
276,"lm_interact","two_stage","m1",605,73.6930537669348,23.6930537669348,NA,NA,6.41610339017908,1.24636568412203,72.4466880828128,61.1177222010984,86.2683853327711,59.8713565169764,85.0220196486491,0,0,1,1,1.47045397758484,"bootstrap",1.48367023468018,NA
277,"lm_interact","two_stage","m1",613,53.2201255786234,3.22012557862336,NA,NA,7.32751353330716,-0.56724496995389,53.7873705485773,38.8584629571115,67.5817882001352,39.4257079270654,68.1490331700891,1,1,0,1,1.45837831497192,"bootstrap",1.47171688079834,NA
278,"lm_interact","two_stage","m1",593,44.9350452248331,-5.06495477516694,NA,NA,7.12478811508164,1.56015914224866,43.3748860825844,30.970717121794,58.8993733278721,29.4105579795454,57.3392141856234,1,1,0,1,1.45448565483093,"bootstrap",1.47974061965942,NA
279,"lm_interact","two_stage","m1",635,37.7247460562735,-12.2752539437265,NA,NA,6.39719428419327,-1.43285633065383,39.1576023869273,25.1864756571492,50.2630164553978,26.619331987803,51.6958727860516,1,1,0,1,1.46911835670471,"bootstrap",1.48206806182861,NA
280,"lm_interact","two_stage","m1",601,47.0864678639611,-2.91353213603891,NA,NA,8.02715046715108,-1.64394218178585,48.7304100457469,31.3535420498611,62.8193936780611,32.997484231647,64.4633358598469,1,1,0,1,1.45365285873413,"bootstrap",1.46651721000671,NA
281,"lm_interact","two_stage","m1",601,61.5777248106965,11.5777248106965,NA,NA,7.48633279386835,1.35540167022658,60.2223231404699,46.9047821584334,76.2506674629596,45.5493804882068,74.895265792733,1,1,0,1,1.48678994178772,"bootstrap",1.49926710128784,NA
282,"lm_interact","two_stage","m1",621,56.5077294728129,6.50772947281293,NA,NA,6.91273611073598,-0.325282408189921,56.8330118810028,42.9590156611409,70.0564432844849,43.2842980693308,70.3817256926748,1,1,0,1,1.46231961250305,"bootstrap",1.47552275657654,NA
283,"lm_interact","two_stage","m1",603,46.7165239457841,-3.28347605421587,NA,NA,6.84274525340945,0.511031528264887,46.2054924175192,33.3049896937192,60.1280581978491,32.7939581654543,59.6170266695842,1,1,0,1,1.46828460693359,"bootstrap",1.48185181617737,NA
284,"lm_interact","two_stage","m1",599,50.4524699358349,0.452469935834912,NA,NA,7.08221655808579,-1.77586951694587,52.2283394527808,36.5715805512736,64.3333593203963,38.3474500682194,66.1092288373421,1,1,0,1,1.4562611579895,"bootstrap",1.46893572807312,NA
285,"lm_interact","two_stage","m1",633,53.9364326239813,3.9364326239813,NA,NA,5.48511890342201,1.84706062931591,52.0893719946654,43.1857971223543,64.6870681256083,41.3387364930384,62.8400074962924,1,1,0,1,1.46419930458069,"bootstrap",1.47718477249146,NA
286,"lm_interact","two_stage","m1",601,42.9875965152488,-7.01240348475122,NA,NA,7.59606604932296,0.753972977887933,42.2336235373608,28.0995806343883,57.8756123961092,27.3456076565004,57.1216394182213,1,1,0,1,1.45659875869751,"bootstrap",1.4697642326355,NA
287,"lm_interact","two_stage","m1",620,52.9900929455224,2.99009294552245,NA,NA,7.96758790817866,1.76635155364333,51.2237413918791,37.3739076018355,68.6062782892094,35.6075560481921,66.8399267355661,1,1,0,1,1.46292734146118,"bootstrap",1.47610688209534,NA
288,"lm_interact","two_stage","m1",593,57.9897847192318,7.98978471923176,NA,NA,7.72526050157443,1.13076821196942,56.8590165072623,42.848552364956,73.1310170735075,41.7177841529866,72.0002488615381,1,1,0,1,1.47462129592896,"bootstrap",1.48838710784912,NA
289,"lm_interact","two_stage","m1",594,45.9410945687076,-4.05890543129238,NA,NA,7.4618099921588,-3.81090281516743,49.7519973838751,31.3162157245953,60.56597341282,35.1271185397627,64.3768762279874,1,1,0,1,1.46277689933777,"bootstrap",1.47589755058289,NA
290,"lm_interact","two_stage","m1",591,61.9927401154172,11.9927401154172,NA,NA,7.86397410337173,0.81582472150528,61.1769153939119,46.5796340974529,77.4058461333814,45.7638093759476,76.5900214118762,1,1,0,1,1.4651083946228,"bootstrap",1.47827887535095,NA
291,"lm_interact","two_stage","m1",623,57.9056856142505,7.90568561425045,NA,NA,6.81840803849492,0.818709667066244,57.0869759471842,44.541851426902,71.2695198015989,43.7231417598358,70.4508101345326,1,1,0,1,1.47135281562805,"bootstrap",1.48597550392151,NA
292,"lm_interact","two_stage","m1",605,54.2957047910093,4.29570479100926,NA,NA,7.14366926102784,0.00772114609984698,54.2879836449094,40.2943703219288,68.2970392600897,40.286649175829,68.2893181139899,1,1,0,1,1.46691727638245,"bootstrap",1.48041653633118,NA
293,"lm_interact","two_stage","m1",632,55.6895778833217,5.68957788332173,NA,NA,7.34197399757856,-1.43009268927594,57.1196705725977,41.2995732726382,70.0795824940053,42.7296659619141,71.5096751832812,1,1,0,1,1.47812008857727,"bootstrap",1.49101305007935,NA
294,"lm_interact","two_stage","m1",589,38.8794047590662,-11.1205952409338,NA,NA,7.1202357166892,1.12970108343196,37.7497036756342,24.9239991929196,52.8348103252127,23.7942981094876,51.7051092417808,1,1,0,1,1.45528197288513,"bootstrap",1.46852350234985,NA
295,"lm_interact","two_stage","m1",615,53.4016073262052,3.40160732620523,NA,NA,5.78826991595273,-0.225578695855297,53.6271860220605,42.0568067581412,64.7464078942693,42.2823854539965,64.9719865901246,1,1,0,1,1.47398710250854,"bootstrap",1.48738980293274,NA
296,"lm_interact","two_stage","m1",600,65.1674208653823,15.1674208653823,NA,NA,8.75361477144663,1.57985538798641,63.5875654773959,48.0106511788091,82.3241905519555,46.4307957908227,80.7443351639691,1,1,0,1,1.46618461608887,"bootstrap",1.47940921783447,NA
297,"lm_interact","two_stage","m1",593,51.4681616915298,1.46816169152982,NA,NA,6.75274821653428,0.856953940981867,50.611207750548,38.2330183904555,64.7033049926041,37.3760644494737,63.8463510516222,1,1,0,1,1.45216464996338,"bootstrap",1.4649600982666,NA
298,"lm_interact","two_stage","m1",614,45.1367827226409,-4.86321727735909,NA,NA,7.91960286881229,-1.20748589502504,46.344268617666,29.6146463279087,60.6589191173731,30.8221322229338,61.8664050123981,1,1,0,1,1.46814727783203,"bootstrap",1.4822416305542,NA
299,"lm_interact","two_stage","m1",588,47.3915053551928,-2.60849464480722,NA,NA,6.43425710150613,0.0556927981831805,47.3358125570096,34.7805931689697,60.0024175414159,34.7249003707865,59.9467247432327,1,1,0,1,1.45298743247986,"bootstrap",1.46636867523193,NA
300,"lm_interact","two_stage","m1",610,67.0506487835217,17.0506487835217,NA,NA,7.40857559936532,-2.32730900376866,69.3779577872904,52.5301074320234,81.57119013502,54.8574164357921,83.8984991387886,0,0,1,1,1.46775460243225,"bootstrap",1.48060059547424,NA
301,"lm_interact","two_stage","m1",617,57.2588679913254,7.25886799132539,NA,NA,6.3436425242577,-0.963742579441558,58.2226105707669,44.8255571129835,69.6921788696672,45.7892996924251,70.6559214491088,1,1,0,1,1.475994348526,"bootstrap",1.48936128616333,NA
302,"lm_interact","two_stage","m1",630,56.8556771117368,6.85567711173677,NA,NA,6.70990013785831,-0.509825915664017,57.3655030274008,43.7045145016741,70.0068397217994,44.2143404173382,70.5166656374634,1,1,0,1,1.46914577484131,"bootstrap",1.48263907432556,NA
303,"lm_interact","two_stage","m1",625,55.4742938408486,5.47429384084858,NA,NA,6.70749353227531,0.409062022613185,55.0652318182354,42.3278480910536,68.6207395906436,41.9187860684404,68.2116775680304,1,1,0,1,1.46911931037903,"bootstrap",1.48239898681641,NA
304,"lm_interact","two_stage","m1",603,63.6209098407208,13.6209098407208,NA,NA,8.38794906548068,-2.08239521227085,65.7033050529917,47.1808317682223,80.0609879132194,49.2632269804931,82.1433831254902,1,1,0,1,1.45765352249146,"bootstrap",1.47110462188721,NA
305,"lm_interact","two_stage","m1",599,47.0391396854155,-2.96086031458454,NA,NA,7.78345330357925,2.27671949351832,44.7624201918971,31.7838515350508,62.2944278357801,29.5071320415325,60.0177083422618,1,1,0,1,1.46524167060852,"bootstrap",1.47940540313721,NA
306,"lm_interact","two_stage","m1",601,44.3810174650115,-5.61898253498849,NA,NA,6.46063277660558,-1.69340689341254,46.0744243584241,31.7184099055256,57.0436250244974,33.4118167989381,58.73703191791,1,1,0,1,1.4585964679718,"bootstrap",1.47278380393982,NA
307,"lm_interact","two_stage","m1",579,52.3304452484292,2.33044524842922,NA,NA,6.94736846166379,-1.61896510170392,53.9494103501331,38.7138532762388,65.9470372206197,40.3328183779427,67.5660023223236,1,1,0,1,1.45251250267029,"bootstrap",1.46568465232849,NA
308,"lm_interact","two_stage","m1",596,63.489044165418,13.489044165418,NA,NA,7.10954735719216,-0.0783668951610892,63.5674110605791,49.5545873989395,77.4235009318966,49.6329542941006,77.5018678270577,1,1,0,1,1.48311948776245,"bootstrap",1.49636816978455,NA
309,"lm_interact","two_stage","m1",614,43.8646305304331,-6.13536946956692,NA,NA,6.30683385006443,-0.14203030778468,44.0066608382178,31.5034633278287,56.2257977330375,31.6454936356134,56.3678280408221,1,1,0,1,1.81734037399292,"bootstrap",1.83033132553101,NA
310,"lm_interact","two_stage","m1",627,48.7515445455798,-1.24845545442017,NA,NA,6.67869876011092,1.87655530030092,46.8749892452789,35.6615355121701,61.8415535789895,33.7849802118692,59.9649982786886,1,1,0,1,1.80481171607971,"bootstrap",1.81833791732788,NA
