"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","se_method","replicate_time_sec","covered_mc_mean_95"
226,"xgboost","two_stage","m1",626,59.6858959929935,9.68589599299347,NA,NA,6.25461383262591,-7.38703122792386,67.0729272209173,47.4270781438406,71.9447138421463,54.8141093717645,79.3317450700702,1,0,0,1,169.433130264282,"bootstrap",171.167848348618,NA
227,"xgboost","two_stage","m1",609,59.1473259903703,9.14732599037031,NA,NA,7.58322616345285,-5.48324899102112,64.6305749813914,44.2844758233809,74.0101761573597,49.767724814402,79.4934251483809,1,1,0,1,170.790182352066,"bootstrap",172.441413879395,NA
228,"xgboost","two_stage","m1",607,58.7965926526974,8.79659265269738,NA,NA,6.29871898697033,-4.13823971591123,62.9348323686086,46.4513302894969,71.1418550158978,50.5895700054082,75.2800947318091,1,0,0,1,168.534309864044,"bootstrap",170.346139192581,NA
229,"xgboost","two_stage","m1",589,58.8161454067302,8.81614540673024,NA,NA,7.14283131048599,-3.71869543567188,62.5348408424021,44.8164532905327,72.8158375229278,48.5351487262045,76.5345329585997,1,1,0,1,170.334478855133,"bootstrap",172.009666919708,NA
230,"xgboost","two_stage","m1",634,59.8843089514676,9.88430895146762,NA,NA,7.22124445138417,-9.26242204666989,69.1467309981375,45.7309299031949,74.0376879997403,54.9933519498648,83.3001100464102,1,0,0,1,170.827036142349,"bootstrap",172.553211688995,NA
231,"xgboost","two_stage","m1",628,61.8563360412919,11.8563360412919,NA,NA,7.92586981411542,-10.5796806919959,72.4360167332878,46.3219166594725,77.3907554231113,56.9015973514684,87.9704361151072,1,0,0,1,171.146483659744,"bootstrap",173.100288391113,NA
232,"xgboost","two_stage","m1",625,67.1826876713266,17.1826876713266,NA,NA,7.43856046542357,-7.4063424635623,74.5890301348889,52.6033770622729,81.7619982803803,60.0097195258352,89.1683407439426,0,0,1,1,171.22890996933,"bootstrap",172.965617656708,NA
233,"xgboost","two_stage","m1",630,55.8388925973408,5.83889259734079,NA,NA,6.38989395734766,-9.86646772015824,65.705360317499,43.3149305759093,68.3628546187723,53.1813982960675,78.2293223389306,1,0,0,1,169.444109916687,"bootstrap",171.346330404282,NA
234,"xgboost","two_stage","m1",610,51.7339842708975,1.73398427089749,NA,NA,7.88476429248426,-5.74006974102666,57.4740540119242,36.2801302310409,67.1878383107541,42.0201999720676,72.9279080517807,1,1,0,1,169.520436286926,"bootstrap",170.998631477356,NA
235,"xgboost","two_stage","m1",602,55.7807070402509,5.78070704025094,NA,NA,6.16885829115844,-9.09924157346808,64.879948613719,43.6899669638491,67.8714471166528,52.7892085373172,76.9706886901209,1,0,0,1,170.262887001038,"bootstrap",172.094056367874,NA
